trial,preprocess,pca_dim,model,noise_sigma,test_accuracy,cv_mean_accuracy,cv_std_accuracy,best_params_json,feature_dim_after_transform,prediction_file
0,standard_pca,32.0,linear_svm,0.2,0.3915,0.8664999999999999,0.010677078252031298,"{""C"": 1.0}",32,prediction_artifacts/trial0__standard_pca__pca32__linear_svm.npz
0,standard_pca,32.0,linear_svm,0.3,0.3175,0.8664999999999999,0.010677078252031298,"{""C"": 1.0}",32,prediction_artifacts/trial0__standard_pca__pca32__linear_svm.npz
0,standard_pca,32.0,linear_svm,0.4,0.2585,0.8664999999999999,0.010677078252031298,"{""C"": 1.0}",32,prediction_artifacts/trial0__standard_pca__pca32__linear_svm.npz
0,standard_pca,32.0,knn,0.0,0.898,0.893,0.013453624047073707,"{""n_neighbors"": 5, ""weights"": ""distance""}",32,prediction_artifacts/trial0__standard_pca__pca32__knn.npz
0,standard_pca,32.0,knn,0.1,0.872,0.893,0.013453624047073707,"{""n_neighbors"": 5, ""weights"": ""distance""}",32,prediction_artifacts/trial0__standard_pca__pca32__knn.npz
0,standard_pca,32.0,knn,0.2,0.606,0.893,0.013453624047073707,"{""n_neighbors"": 5, ""weights"": ""distance""}",32,prediction_artifacts/trial0__standard_pca__pca32__knn.npz
0,standard_pca,32.0,knn,0.3,0.287,0.893,0.013453624047073707,"{""n_neighbors"": 5, ""weights"": ""distance""}",32,prediction_artifacts/trial0__standard_pca__pca32__knn.npz
0,standard_pca,32.0,knn,0.4,0.1825,0.893,0.013453624047073707,"{""n_neighbors"": 5, ""weights"": ""distance""}",32,prediction_artifacts/trial0__standard_pca__pca32__knn.npz
0,standard_pca,64.0,logistic,0.0,0.884,0.8825,0.012747548783981946,"{""C"": 10.0}",64,prediction_artifacts/trial0__standard_pca__pca64__logistic.npz
0,standard_pca,64.0,logistic,0.1,0.8255,0.8825,0.012747548783981946,"{""C"": 10.0}",64,prediction_artifacts/trial0__standard_pca__pca64__logistic.npz
0,standard_pca,64.0,logistic,0.2,0.67,0.8825,0.012747548783981946,"{""C"": 10.0}",64,prediction_artifacts/trial0__standard_pca__pca64__logistic.npz
0,standard_pca,64.0,logistic,0.3,0.5035,0.8825,0.012747548783981946,"{""C"": 10.0}",64,prediction_artifacts/trial0__standard_pca__pca64__logistic.npz
0,standard_pca,64.0,logistic,0.4,0.374,0.8825,0.012747548783981946,"{""C"": 10.0}",64,prediction_artifacts/trial0__standard_pca__pca64__logistic.npz
0,standard_pca,64.0,linear_svm,0.0,0.883,0.8775000000000001,0.007582875444051535,"{""C"": 1.0}",64,prediction_artifacts/trial0__standard_pca__pca64__linear_svm.npz
0,standard_pca,64.0,linear_svm,0.1,0.337,0.8775000000000001,0.007582875444051535,"{""C"": 1.0}",64,prediction_artifacts/trial0__standard_pca__pca64__linear_svm.npz
0,standard_pca,64.0,linear_svm,0.2,0.245,0.8775000000000001,0.007582875444051535,"{""C"": 1.0}",64,prediction_artifacts/trial0__standard_pca__pca64__linear_svm.npz
0,standard_pca,64.0,linear_svm,0.3,0.1995,0.8775000000000001,0.007582875444051535,"{""C"": 1.0}",64,prediction_artifacts/trial0__standard_pca__pca64__linear_svm.npz
0,standard_pca,64.0,linear_svm,0.4,0.19,0.8775000000000001,0.007582875444051535,"{""C"": 1.0}",64,prediction_artifacts/trial0__standard_pca__pca64__linear_svm.npz
0,standard_pca,64.0,knn,0.0,0.901,0.8945000000000001,0.022549944567559346,"{""n_neighbors"": 3, ""weights"": ""distance""}",64,prediction_artifacts/trial0__standard_pca__pca64__knn.npz
0,standard_pca,64.0,knn,0.1,0.8915,0.8945000000000001,0.022549944567559346,"{""n_neighbors"": 3, ""weights"": ""distance""}",64,prediction_artifacts/trial0__standard_pca__pca64__knn.npz
0,standard_pca,64.0,knn,0.2,0.706,0.8945000000000001,0.022549944567559346,"{""n_neighbors"": 3, ""weights"": ""distance""}",64,prediction_artifacts/trial0__standard_pca__pca64__knn.npz
0,standard_pca,64.0,knn,0.3,0.3205,0.8945000000000001,0.022549944567559346,"{""n_neighbors"": 3, ""weights"": ""distance""}",64,prediction_artifacts/trial0__standard_pca__pca64__knn.npz
0,standard_pca,64.0,knn,0.4,0.19,0.8945000000000001,0.022549944567559346,"{""n_neighbors"": 3, ""weights"": ""distance""}",64,prediction_artifacts/trial0__standard_pca__pca64__knn.npz
0,standard_pca,128.0,logistic,0.0,0.8815,0.885,0.015165750888103116,"{""C"": 1.0}",128,prediction_artifacts/trial0__standard_pca__pca128__logistic.npz
0,standard_pca,128.0,logistic,0.1,0.83,0.885,0.015165750888103116,"{""C"": 1.0}",128,prediction_artifacts/trial0__standard_pca__pca128__logistic.npz
0,standard_pca,128.0,logistic,0.2,0.6585,0.885,0.015165750888103116,"{""C"": 1.0}",128,prediction_artifacts/trial0__standard_pca__pca128__logistic.npz
0,standard_pca,128.0,logistic,0.3,0.4875,0.885,0.015165750888103116,"{""C"": 1.0}",128,prediction_artifacts/trial0__standard_pca__pca128__logistic.npz
0,standard_pca,128.0,logistic,0.4,0.36,0.885,0.015165750888103116,"{""C"": 1.0}",128,prediction_artifacts/trial0__standard_pca__pca128__logistic.npz
0,standard_pca,128.0,linear_svm,0.0,0.8755,0.8655000000000002,0.010885770528538603,"{""C"": 0.01}",128,prediction_artifacts/trial0__standard_pca__pca128__linear_svm.npz
0,standard_pca,128.0,linear_svm,0.1,0.484,0.8655000000000002,0.010885770528538603,"{""C"": 0.01}",128,prediction_artifacts/trial0__standard_pca__pca128__linear_svm.npz
0,standard_pca,128.0,linear_svm,0.2,0.258,0.8655000000000002,0.010885770528538603,"{""C"": 0.01}",128,prediction_artifacts/trial0__standard_pca__pca128__linear_svm.npz
0,standard_pca,128.0,linear_svm,0.3,0.181,0.8655000000000002,0.010885770528538603,"{""C"": 0.01}",128,prediction_artifacts/trial0__standard_pca__pca128__linear_svm.npz
0,standard_pca,128.0,linear_svm,0.4,0.147,0.8655000000000002,0.010885770528538603,"{""C"": 0.01}",128,prediction_artifacts/trial0__standard_pca__pca128__linear_svm.npz
0,standard_pca,128.0,knn,0.0,0.8895,0.8919999999999998,0.02315167380558047,"{""n_neighbors"": 3, ""weights"": ""distance""}",128,prediction_artifacts/trial0__standard_pca__pca128__knn.npz
0,standard_pca,128.0,knn,0.1,0.8865,0.8919999999999998,0.02315167380558047,"{""n_neighbors"": 3, ""weights"": ""distance""}",128,prediction_artifacts/trial0__standard_pca__pca128__knn.npz
0,standard_pca,128.0,knn,0.2,0.8015,0.8919999999999998,0.02315167380558047,"{""n_neighbors"": 3, ""weights"": ""distance""}",128,prediction_artifacts/trial0__standard_pca__pca128__knn.npz
0,standard_pca,128.0,knn,0.3,0.3775,0.8919999999999998,0.02315167380558047,"{""n_neighbors"": 3, ""weights"": ""distance""}",128,prediction_artifacts/trial0__standard_pca__pca128__knn.npz
0,standard_pca,128.0,knn,0.4,0.168,0.8919999999999998,0.02315167380558047,"{""n_neighbors"": 3, ""weights"": ""distance""}",128,prediction_artifacts/trial0__standard_pca__pca128__knn.npz
0,standard_pca,256.0,logistic,0.0,0.886,0.8855000000000001,0.012288205727444502,"{""C"": 0.1}",256,prediction_artifacts/trial0__standard_pca__pca256__logistic.npz
0,standard_pca,256.0,logistic,0.1,0.846,0.8855000000000001,0.012288205727444502,"{""C"": 0.1}",256,prediction_artifacts/trial0__standard_pca__pca256__logistic.npz
0,standard_pca,256.0,logistic,0.2,0.686,0.8855000000000001,0.012288205727444502,"{""C"": 0.1}",256,prediction_artifacts/trial0__standard_pca__pca256__logistic.npz
0,standard_pca,256.0,logistic,0.3,0.5105,0.8855000000000001,0.012288205727444502,"{""C"": 0.1}",256,prediction_artifacts/trial0__standard_pca__pca256__logistic.npz
0,standard_pca,256.0,logistic,0.4,0.384,0.8855000000000001,0.012288205727444502,"{""C"": 0.1}",256,prediction_artifacts/trial0__standard_pca__pca256__logistic.npz
0,standard_pca,256.0,linear_svm,0.0,0.866,0.8559999999999999,0.006442049363362591,"{""C"": 0.01}",256,prediction_artifacts/trial0__standard_pca__pca256__linear_svm.npz
0,standard_pca,256.0,linear_svm,0.1,0.4695,0.8559999999999999,0.006442049363362591,"{""C"": 0.01}",256,prediction_artifacts/trial0__standard_pca__pca256__linear_svm.npz
0,standard_pca,256.0,linear_svm,0.2,0.255,0.8559999999999999,0.006442049363362591,"{""C"": 0.01}",256,prediction_artifacts/trial0__standard_pca__pca256__linear_svm.npz
0,standard_pca,256.0,linear_svm,0.3,0.1815,0.8559999999999999,0.006442049363362591,"{""C"": 0.01}",256,prediction_artifacts/trial0__standard_pca__pca256__linear_svm.npz
0,standard_pca,256.0,linear_svm,0.4,0.1515,0.8559999999999999,0.006442049363362591,"{""C"": 0.01}",256,prediction_artifacts/trial0__standard_pca__pca256__linear_svm.npz
0,standard_pca,256.0,knn,0.0,0.8685,0.8710000000000001,0.01861451046898629,"{""n_neighbors"": 3, ""weights"": ""distance""}",256,prediction_artifacts/trial0__standard_pca__pca256__knn.npz
0,standard_pca,256.0,knn,0.1,0.8705,0.8710000000000001,0.01861451046898629,"{""n_neighbors"": 3, ""weights"": ""distance""}",256,prediction_artifacts/trial0__standard_pca__pca256__knn.npz
0,standard_pca,256.0,knn,0.2,0.7695,0.8710000000000001,0.01861451046898629,"{""n_neighbors"": 3, ""weights"": ""distance""}",256,prediction_artifacts/trial0__standard_pca__pca256__knn.npz
0,standard_pca,256.0,knn,0.3,0.321,0.8710000000000001,0.01861451046898629,"{""n_neighbors"": 3, ""weights"": ""distance""}",256,prediction_artifacts/trial0__standard_pca__pca256__knn.npz
0,standard_pca,256.0,knn,0.4,0.151,0.8710000000000001,0.01861451046898629,"{""n_neighbors"": 3, ""weights"": ""distance""}",256,prediction_artifacts/trial0__standard_pca__pca256__knn.npz
0,standard_pca,512.0,logistic,0.0,0.8865,0.885,0.01140175425099136,"{""C"": 10.0}",512,prediction_artifacts/trial0__standard_pca__pca512__logistic.npz
0,standard_pca,512.0,logistic,0.1,0.8445,0.885,0.01140175425099136,"{""C"": 10.0}",512,prediction_artifacts/trial0__standard_pca__pca512__logistic.npz
0,standard_pca,512.0,logistic,0.2,0.683,0.885,0.01140175425099136,"{""C"": 10.0}",512,prediction_artifacts/trial0__standard_pca__pca512__logistic.npz
0,standard_pca,512.0,logistic,0.3,0.5055,0.885,0.01140175425099136,"{""C"": 10.0}",512,prediction_artifacts/trial0__standard_pca__pca512__logistic.npz
0,standard_pca,512.0,logistic,0.4,0.3825,0.885,0.01140175425099136,"{""C"": 10.0}",512,prediction_artifacts/trial0__standard_pca__pca512__logistic.npz
0,standard_pca,512.0,linear_svm,0.0,0.8575,0.8404999999999999,0.013453624047073714,"{""C"": 0.01}",512,prediction_artifacts/trial0__standard_pca__pca512__linear_svm.npz
0,standard_pca,512.0,linear_svm,0.1,0.4935,0.8404999999999999,0.013453624047073714,"{""C"": 0.01}",512,prediction_artifacts/trial0__standard_pca__pca512__linear_svm.npz
0,standard_pca,512.0,linear_svm,0.2,0.2435,0.8404999999999999,0.013453624047073714,"{""C"": 0.01}",512,prediction_artifacts/trial0__standard_pca__pca512__linear_svm.npz
0,standard_pca,512.0,linear_svm,0.3,0.164,0.8404999999999999,0.013453624047073714,"{""C"": 0.01}",512,prediction_artifacts/trial0__standard_pca__pca512__linear_svm.npz
0,standard_pca,512.0,linear_svm,0.4,0.1585,0.8404999999999999,0.013453624047073714,"{""C"": 0.01}",512,prediction_artifacts/trial0__standard_pca__pca512__linear_svm.npz
0,standard_pca,512.0,knn,0.0,0.866,0.8619999999999999,0.015604486534327245,"{""n_neighbors"": 5, ""weights"": ""distance""}",512,prediction_artifacts/trial0__standard_pca__pca512__knn.npz
0,standard_pca,512.0,knn,0.1,0.8665,0.8619999999999999,0.015604486534327245,"{""n_neighbors"": 5, ""weights"": ""distance""}",512,prediction_artifacts/trial0__standard_pca__pca512__knn.npz
0,standard_pca,512.0,knn,0.2,0.852,0.8619999999999999,0.015604486534327245,"{""n_neighbors"": 5, ""weights"": ""distance""}",512,prediction_artifacts/trial0__standard_pca__pca512__knn.npz
0,standard_pca,512.0,knn,0.3,0.546,0.8619999999999999,0.015604486534327245,"{""n_neighbors"": 5, ""weights"": ""distance""}",512,prediction_artifacts/trial0__standard_pca__pca512__knn.npz
0,standard_pca,512.0,knn,0.4,0.2065,0.8619999999999999,0.015604486534327245,"{""n_neighbors"": 5, ""weights"": ""distance""}",512,prediction_artifacts/trial0__standard_pca__pca512__knn.npz
1,raw,,logistic,0.0,0.8845,0.8925000000000001,0.009082951062292496,"{""C"": 0.1}",784,prediction_artifacts/trial1__raw__pcaNone__logistic.npz
1,raw,,logistic,0.1,0.8825,0.8925000000000001,0.009082951062292496,"{""C"": 0.1}",784,prediction_artifacts/trial1__raw__pcaNone__logistic.npz
1,raw,,logistic,0.2,0.8775,0.8925000000000001,0.009082951062292496,"{""C"": 0.1}",784,prediction_artifacts/trial1__raw__pcaNone__logistic.npz
1,raw,,logistic,0.3,0.83,0.8925000000000001,0.009082951062292496,"{""C"": 0.1}",784,prediction_artifacts/trial1__raw__pcaNone__logistic.npz
1,raw,,logistic,0.4,0.7435,0.8925000000000001,0.009082951062292496,"{""C"": 0.1}",784,prediction_artifacts/trial1__raw__pcaNone__logistic.npz
1,raw,,linear_svm,0.0,0.8835,0.8859999999999999,0.008602325267042597,"{""C"": 0.01}",784,prediction_artifacts/trial1__raw__pcaNone__linear_svm.npz
1,raw,,linear_svm,0.1,0.882,0.8859999999999999,0.008602325267042597,"{""C"": 0.01}",784,prediction_artifacts/trial1__raw__pcaNone__linear_svm.npz
1,raw,,linear_svm,0.2,0.8745,0.8859999999999999,0.008602325267042597,"{""C"": 0.01}",784,prediction_artifacts/trial1__raw__pcaNone__linear_svm.npz
1,raw,,linear_svm,0.3,0.8505,0.8859999999999999,0.008602325267042597,"{""C"": 0.01}",784,prediction_artifacts/trial1__raw__pcaNone__linear_svm.npz
1,raw,,linear_svm,0.4,0.79,0.8859999999999999,0.008602325267042597,"{""C"": 0.01}",784,prediction_artifacts/trial1__raw__pcaNone__linear_svm.npz
1,raw,,knn,0.0,0.9185,0.9205,0.007648529270389175,"{""n_neighbors"": 1, ""weights"": ""uniform""}",784,prediction_artifacts/trial1__raw__pcaNone__knn.npz
1,raw,,knn,0.1,0.915,0.9205,0.007648529270389175,"{""n_neighbors"": 1, ""weights"": ""uniform""}",784,prediction_artifacts/trial1__raw__pcaNone__knn.npz
1,raw,,knn,0.2,0.9165,0.9205,0.007648529270389175,"{""n_neighbors"": 1, ""weights"": ""uniform""}",784,prediction_artifacts/trial1__raw__pcaNone__knn.npz
1,raw,,knn,0.3,0.9095,0.9205,0.007648529270389175,"{""n_neighbors"": 1, ""weights"": ""uniform""}",784,prediction_artifacts/trial1__raw__pcaNone__knn.npz
1,raw,,knn,0.4,0.906,0.9205,0.007648529270389175,"{""n_neighbors"": 1, ""weights"": ""uniform""}",784,prediction_artifacts/trial1__raw__pcaNone__knn.npz
1,standard,,logistic,0.0,0.8785,0.8955,0.009924716620639606,"{""C"": 0.1}",620,prediction_artifacts/trial1__standard__pcaNone__logistic.npz
1,standard,,logistic,0.1,0.8375,0.8955,0.009924716620639606,"{""C"": 0.1}",620,prediction_artifacts/trial1__standard__pcaNone__logistic.npz
1,standard,,logistic,0.2,0.645,0.8955,0.009924716620639606,"{""C"": 0.1}",620,prediction_artifacts/trial1__standard__pcaNone__logistic.npz
1,standard,,logistic,0.3,0.4305,0.8955,0.009924716620639606,"{""C"": 0.1}",620,prediction_artifacts/trial1__standard__pcaNone__logistic.npz
1,standard,,logistic,0.4,0.307,0.8955,0.009924716620639606,"{""C"": 0.1}",620,prediction_artifacts/trial1__standard__pcaNone__logistic.npz
1,standard,,linear_svm,0.0,0.846,0.8504999999999999,0.01661324772583613,"{""C"": 0.01}",620,prediction_artifacts/trial1__standard__pcaNone__linear_svm.npz
1,standard,,linear_svm,0.1,0.5585,0.8504999999999999,0.01661324772583613,"{""C"": 0.01}",620,prediction_artifacts/trial1__standard__pcaNone__linear_svm.npz
1,standard,,linear_svm,0.2,0.302,0.8504999999999999,0.01661324772583613,"{""C"": 0.01}",620,prediction_artifacts/trial1__standard__pcaNone__linear_svm.npz
1,standard,,linear_svm,0.3,0.2275,0.8504999999999999,0.01661324772583613,"{""C"": 0.01}",620,prediction_artifacts/trial1__standard__pcaNone__linear_svm.npz
1,standard,,linear_svm,0.4,0.166,0.8504999999999999,0.01661324772583613,"{""C"": 0.01}",620,prediction_artifacts/trial1__standard__pcaNone__linear_svm.npz
1,standard,,knn,0.0,0.8685,0.874,0.01250999600319679,"{""n_neighbors"": 5, ""weights"": ""distance""}",620,prediction_artifacts/trial1__standard__pcaNone__knn.npz
1,standard,,knn,0.1,0.865,0.874,0.01250999600319679,"{""n_neighbors"": 5, ""weights"": ""distance""}",620,prediction_artifacts/trial1__standard__pcaNone__knn.npz
1,standard,,knn,0.2,0.827,0.874,0.01250999600319679,"{""n_neighbors"": 5, ""weights"": ""distance""}",620,prediction_artifacts/trial1__standard__pcaNone__knn.npz
1,standard,,knn,0.3,0.4725,0.874,0.01250999600319679,"{""n_neighbors"": 5, ""weights"": ""distance""}",620,prediction_artifacts/trial1__standard__pcaNone__knn.npz
1,standard,,knn,0.4,0.186,0.874,0.01250999600319679,"{""n_neighbors"": 5, ""weights"": ""distance""}",620,prediction_artifacts/trial1__standard__pcaNone__knn.npz
1,minmax,,logistic,0.0,0.885,0.8935000000000001,0.00845576726264388,"{""C"": 0.1}",784,prediction_artifacts/trial1__minmax__pcaNone__logistic.npz
1,minmax,,logistic,0.1,0.8795,0.8935000000000001,0.00845576726264388,"{""C"": 0.1}",784,prediction_artifacts/trial1__minmax__pcaNone__logistic.npz
1,minmax,,logistic,0.2,0.8695,0.8935000000000001,0.00845576726264388,"{""C"": 0.1}",784,prediction_artifacts/trial1__minmax__pcaNone__logistic.npz
1,minmax,,logistic,0.3,0.7925,0.8935000000000001,0.00845576726264388,"{""C"": 0.1}",784,prediction_artifacts/trial1__minmax__pcaNone__logistic.npz
1,minmax,,logistic,0.4,0.682,0.8935000000000001,0.00845576726264388,"{""C"": 0.1}",784,prediction_artifacts/trial1__minmax__pcaNone__logistic.npz
1,minmax,,linear_svm,0.0,0.8835,0.8859999999999999,0.008602325267042597,"{""C"": 0.01}",784,prediction_artifacts/trial1__minmax__pcaNone__linear_svm.npz
1,minmax,,linear_svm,0.1,0.8795,0.8859999999999999,0.008602325267042597,"{""C"": 0.01}",784,prediction_artifacts/trial1__minmax__pcaNone__linear_svm.npz
1,minmax,,linear_svm,0.2,0.8545,0.8859999999999999,0.008602325267042597,"{""C"": 0.01}",784,prediction_artifacts/trial1__minmax__pcaNone__linear_svm.npz
1,minmax,,linear_svm,0.3,0.813,0.8859999999999999,0.008602325267042597,"{""C"": 0.01}",784,prediction_artifacts/trial1__minmax__pcaNone__linear_svm.npz
1,minmax,,linear_svm,0.4,0.7285,0.8859999999999999,0.008602325267042597,"{""C"": 0.01}",784,prediction_artifacts/trial1__minmax__pcaNone__linear_svm.npz
1,minmax,,knn,0.0,0.9175,0.9205,0.007648529270389175,"{""n_neighbors"": 1, ""weights"": ""uniform""}",784,prediction_artifacts/trial1__minmax__pcaNone__knn.npz
1,minmax,,knn,0.1,0.8735,0.9205,0.007648529270389175,"{""n_neighbors"": 1, ""weights"": ""uniform""}",784,prediction_artifacts/trial1__minmax__pcaNone__knn.npz
1,minmax,,knn,0.2,0.7235,0.9205,0.007648529270389175,"{""n_neighbors"": 1, ""weights"": ""uniform""}",784,prediction_artifacts/trial1__minmax__pcaNone__knn.npz
1,minmax,,knn,0.3,0.557,0.9205,0.007648529270389175,"{""n_neighbors"": 1, ""weights"": ""uniform""}",784,prediction_artifacts/trial1__minmax__pcaNone__knn.npz
1,minmax,,knn,0.4,0.452,0.9205,0.007648529270389175,"{""n_neighbors"": 1, ""weights"": ""uniform""}",784,prediction_artifacts/trial1__minmax__pcaNone__knn.npz
1,pca,16.0,logistic,0.0,0.8325,0.8515,0.012509996003196805,"{""C"": 1.0}",16,prediction_artifacts/trial1__pca__pca16__logistic.npz
1,pca,16.0,logistic,0.1,0.8345,0.8515,0.012509996003196805,"{""C"": 1.0}",16,prediction_artifacts/trial1__pca__pca16__logistic.npz
1,pca,16.0,logistic,0.2,0.831,0.8515,0.012509996003196805,"{""C"": 1.0}",16,prediction_artifacts/trial1__pca__pca16__logistic.npz
1,pca,16.0,logistic,0.3,0.7935,0.8515,0.012509996003196805,"{""C"": 1.0}",16,prediction_artifacts/trial1__pca__pca16__logistic.npz
1,pca,16.0,logistic,0.4,0.7365,0.8515,0.012509996003196805,"{""C"": 1.0}",16,prediction_artifacts/trial1__pca__pca16__logistic.npz
1,pca,16.0,linear_svm,0.0,0.82,0.8324999999999999,0.004472135954999596,"{""C"": 1.0}",16,prediction_artifacts/trial1__pca__pca16__linear_svm.npz
1,pca,16.0,linear_svm,0.1,0.823,0.8324999999999999,0.004472135954999596,"{""C"": 1.0}",16,prediction_artifacts/trial1__pca__pca16__linear_svm.npz
1,pca,16.0,linear_svm,0.2,0.8095,0.8324999999999999,0.004472135954999596,"{""C"": 1.0}",16,prediction_artifacts/trial1__pca__pca16__linear_svm.npz
1,pca,16.0,linear_svm,0.3,0.769,0.8324999999999999,0.004472135954999596,"{""C"": 1.0}",16,prediction_artifacts/trial1__pca__pca16__linear_svm.npz
1,pca,16.0,linear_svm,0.4,0.687,0.8324999999999999,0.004472135954999596,"{""C"": 1.0}",16,prediction_artifacts/trial1__pca__pca16__linear_svm.npz
1,pca,16.0,knn,0.0,0.921,0.923,0.0074833147735479,"{""n_neighbors"": 3, ""weights"": ""distance""}",16,prediction_artifacts/trial1__pca__pca16__knn.npz
1,pca,16.0,knn,0.1,0.918,0.923,0.0074833147735479,"{""n_neighbors"": 3, ""weights"": ""distance""}",16,prediction_artifacts/trial1__pca__pca16__knn.npz
1,pca,16.0,knn,0.2,0.9135,0.923,0.0074833147735479,"{""n_neighbors"": 3, ""weights"": ""distance""}",16,prediction_artifacts/trial1__pca__pca16__knn.npz
1,pca,16.0,knn,0.3,0.891,0.923,0.0074833147735479,"{""n_neighbors"": 3, ""weights"": ""distance""}",16,prediction_artifacts/trial1__pca__pca16__knn.npz
1,pca,16.0,knn,0.4,0.8645,0.923,0.0074833147735479,"{""n_neighbors"": 3, ""weights"": ""distance""}",16,prediction_artifacts/trial1__pca__pca16__knn.npz
1,pca,32.0,logistic,0.0,0.873,0.8785000000000001,0.017930421077041087,"{""C"": 1.0}",32,prediction_artifacts/trial1__pca__pca32__logistic.npz
1,pca,32.0,logistic,0.1,0.872,0.8785000000000001,0.017930421077041087,"{""C"": 1.0}",32,prediction_artifacts/trial1__pca__pca32__logistic.npz
1,pca,32.0,logistic,0.2,0.8635,0.8785000000000001,0.017930421077041087,"{""C"": 1.0}",32,prediction_artifacts/trial1__pca__pca32__logistic.npz
1,pca,32.0,logistic,0.3,0.8345,0.8785000000000001,0.017930421077041087,"{""C"": 1.0}",32,prediction_artifacts/trial1__pca__pca32__logistic.npz
1,pca,32.0,logistic,0.4,0.7755,0.8785000000000001,0.017930421077041087,"{""C"": 1.0}",32,prediction_artifacts/trial1__pca__pca32__logistic.npz
1,pca,32.0,linear_svm,0.0,0.8675,0.8655000000000002,0.015362291495737205,"{""C"": 0.1}",32,prediction_artifacts/trial1__pca__pca32__linear_svm.npz
1,pca,32.0,linear_svm,0.1,0.8665,0.8655000000000002,0.015362291495737205,"{""C"": 0.1}",32,prediction_artifacts/trial1__pca__pca32__linear_svm.npz
1,pca,32.0,linear_svm,0.2,0.859,0.8655000000000002,0.015362291495737205,"{""C"": 0.1}",32,prediction_artifacts/trial1__pca__pca32__linear_svm.npz
1,pca,32.0,linear_svm,0.3,0.83,0.8655000000000002,0.015362291495737205,"{""C"": 0.1}",32,prediction_artifacts/trial1__pca__pca32__linear_svm.npz
1,pca,32.0,linear_svm,0.4,0.7825,0.8655000000000002,0.015362291495737205,"{""C"": 0.1}",32,prediction_artifacts/trial1__pca__pca32__linear_svm.npz
1,pca,32.0,knn,0.0,0.9285,0.9359999999999999,0.008154753215150017,"{""n_neighbors"": 5, ""weights"": ""distance""}",32,prediction_artifacts/trial1__pca__pca32__knn.npz
1,pca,32.0,knn,0.1,0.929,0.9359999999999999,0.008154753215150017,"{""n_neighbors"": 5, ""weights"": ""distance""}",32,prediction_artifacts/trial1__pca__pca32__knn.npz
1,pca,32.0,knn,0.2,0.935,0.9359999999999999,0.008154753215150017,"{""n_neighbors"": 5, ""weights"": ""distance""}",32,prediction_artifacts/trial1__pca__pca32__knn.npz
1,pca,32.0,knn,0.3,0.9305,0.9359999999999999,0.008154753215150017,"{""n_neighbors"": 5, ""weights"": ""distance""}",32,prediction_artifacts/trial1__pca__pca32__knn.npz
1,pca,32.0,knn,0.4,0.9245,0.9359999999999999,0.008154753215150017,"{""n_neighbors"": 5, ""weights"": ""distance""}",32,prediction_artifacts/trial1__pca__pca32__knn.npz
1,pca,64.0,logistic,0.0,0.885,0.8924999999999998,0.014404860290887936,"{""C"": 0.1}",64,prediction_artifacts/trial1__pca__pca64__logistic.npz
1,pca,64.0,logistic,0.1,0.881,0.8924999999999998,0.014404860290887936,"{""C"": 0.1}",64,prediction_artifacts/trial1__pca__pca64__logistic.npz
1,pca,64.0,logistic,0.2,0.875,0.8924999999999998,0.014404860290887936,"{""C"": 0.1}",64,prediction_artifacts/trial1__pca__pca64__logistic.npz
1,pca,64.0,logistic,0.3,0.851,0.8924999999999998,0.014404860290887936,"{""C"": 0.1}",64,prediction_artifacts/trial1__pca__pca64__logistic.npz
1,pca,64.0,logistic,0.4,0.7905,0.8924999999999998,0.014404860290887936,"{""C"": 0.1}",64,prediction_artifacts/trial1__pca__pca64__logistic.npz
1,pca,64.0,linear_svm,0.0,0.876,0.8865000000000001,0.011895377253370318,"{""C"": 0.1}",64,prediction_artifacts/trial1__pca__pca64__linear_svm.npz
1,pca,64.0,linear_svm,0.1,0.8695,0.8865000000000001,0.011895377253370318,"{""C"": 0.1}",64,prediction_artifacts/trial1__pca__pca64__linear_svm.npz
1,pca,64.0,linear_svm,0.2,0.8545,0.8865000000000001,0.011895377253370318,"{""C"": 0.1}",64,prediction_artifacts/trial1__pca__pca64__linear_svm.npz
1,pca,64.0,linear_svm,0.3,0.816,0.8865000000000001,0.011895377253370318,"{""C"": 0.1}",64,prediction_artifacts/trial1__pca__pca64__linear_svm.npz
1,pca,64.0,linear_svm,0.4,0.734,0.8865000000000001,0.011895377253370318,"{""C"": 0.1}",64,prediction_artifacts/trial1__pca__pca64__linear_svm.npz
1,pca,64.0,knn,0.0,0.9275,0.931,0.008455767262643849,"{""n_neighbors"": 1, ""weights"": ""uniform""}",64,prediction_artifacts/trial1__pca__pca64__knn.npz
1,pca,64.0,knn,0.1,0.926,0.931,0.008455767262643849,"{""n_neighbors"": 1, ""weights"": ""uniform""}",64,prediction_artifacts/trial1__pca__pca64__knn.npz
1,pca,64.0,knn,0.2,0.9265,0.931,0.008455767262643849,"{""n_neighbors"": 1, ""weights"": ""uniform""}",64,prediction_artifacts/trial1__pca__pca64__knn.npz
1,pca,64.0,knn,0.3,0.914,0.931,0.008455767262643849,"{""n_neighbors"": 1, ""weights"": ""uniform""}",64,prediction_artifacts/trial1__pca__pca64__knn.npz
1,pca,64.0,knn,0.4,0.908,0.931,0.008455767262643849,"{""n_neighbors"": 1, ""weights"": ""uniform""}",64,prediction_artifacts/trial1__pca__pca64__knn.npz
1,pca,128.0,logistic,0.0,0.8835,0.8925000000000001,0.013509256086106284,"{""C"": 0.1}",128,prediction_artifacts/trial1__pca__pca128__logistic.npz
